,machine_id,site_session_id,domain_id,ref_domain_name,pages_viewed,duration,event_date,event_time,tran_flg,prod_category_id,prod_name,prod_qty,prod_totprice,basket_tot,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code,domain_name,,Non-Product Domain Referrals,
9493891,88762894,5.41775E+12,1.54915E+18,channelnews9today.com,2,0,1/3/11,15:14:34,,,,,,,99,2,6,10,7,1,1,1,0,46120,getleanspa.com,,,
9496348,88791899,5.24676E+12,1.43254E+19,online8report.com,2,0,1/8/11,20:18:09,,,,,,,99,2,5,4,3,1,1,1,0,64801,eprofits.com,,,
9497879,88792714,5.455E+12,1.04035E+19,news9online.org,4,2,1/11/11,1:44:30,,,,,,,99,3,4,9,1,1,2,1,0,78245,home-online-jobs.org,,,
9514924,88834638,5.36251E+12,2.08733E+18,,1,1,1/5/11,13:57:43,,,,,,,99,3,3,9,3,1,2,1,0,32206,news-6-insider.com,,,
9514923,88834638,5.36251E+12,7.72125E+18,,4,5,1/5/11,13:57:47,,,,,,,99,3,3,9,3,1,2,1,0,32206,homebizstartupkit.com,,,
9546108,88877489,5.31862E+12,1.1501E+19,,3,2,1/15/11,13:55:42,,,,,,,99,3,2,9,3,0,2,1,0,38751,platohedron.com,,,
9546107,88877489,5.31862E+12,1.04035E+19,,5,2,1/15/11,13:55:47,,,,,,,99,3,2,9,3,0,2,1,0,38751,home-online-jobs.org,,,
9551829,88879425,5.26493E+12,1.04035E+19,the-work-journal.com,3,0,1/8/11,15:38:46,,,,,,,99,1,6,7,5,1,1,1,0,11704,home-online-jobs.org,,,
9551831,88879425,5.26493E+12,9.34884E+18,facebook.com,1,1,1/8/11,15:37:19,,,,,,,99,1,6,7,5,1,1,1,0,11704,the-work-journal.com,,,
9551830,88879425,5.26493E+12,7.40539E+18,the-work-journal.com,1,1,1/8/11,15:37:20,,,,,,,99,1,6,7,5,1,1,1,0,11704,trackingspot.info,,,
9552891,88879425,5.49592E+12,6.86105E+18,,1,1,1/18/11,21:31:42,,,,,,,99,1,6,7,5,1,1,1,0,11704,medisrv.com,,,
9552889,88879425,5.49592E+12,3.46908E+18,medisrv.com,1,1,1/18/11,21:31:46,,,,,,,99,1,6,7,5,1,1,1,0,11704,consumer-work-journal.com,,,
9552890,88879425,5.49592E+12,7.40539E+18,consumer-work-journal.com,1,1,1/18/11,21:31:46,,,,,,,99,1,6,7,5,1,1,1,0,11704,trackingspot.info,,,
9552891,88879425,5.49592E+12,6.86105E+18,,1,1,1/18/11,21:31:42,,,,,,,99,1,6,7,5,1,1,1,0,11704,medisrv.com,,,
9552889,88879425,5.49592E+12,3.46908E+18,medisrv.com,1,1,1/18/11,21:31:46,,,,,,,99,1,6,7,5,1,1,1,0,11704,consumer-work-journal.com,,,
9552890,88879425,5.49592E+12,7.40539E+18,consumer-work-journal.com,1,1,1/18/11,21:31:46,,,,,,,99,1,6,7,5,1,1,1,0,11704,trackingspot.info,,,
9552891,88879425,5.49592E+12,6.86105E+18,,1,1,1/18/11,21:31:42,,,,,,,99,1,6,7,5,1,1,1,0,11704,medisrv.com,,,
9552889,88879425,5.49592E+12,3.46908E+18,medisrv.com,1,1,1/18/11,21:31:46,,,,,,,99,1,6,7,5,1,1,1,0,11704,consumer-work-journal.com,,,
9552890,88879425,5.49592E+12,7.40539E+18,consumer-work-journal.com,1,1,1/18/11,21:31:46,,,,,,,99,1,6,7,5,1,1,1,0,11704,trackingspot.info,,,
9552891,88879425,5.49592E+12,6.86105E+18,,1,1,1/18/11,21:31:42,,,,,,,99,1,6,7,5,1,1,1,0,11704,medisrv.com,,,
9552889,88879425,5.49592E+12,3.46908E+18,medisrv.com,1,1,1/18/11,21:31:46,,,,,,,99,1,6,7,5,1,1,1,0,11704,consumer-work-journal.com,,,
9552890,88879425,5.49592E+12,7.40539E+18,consumer-work-journal.com,1,1,1/18/11,21:31:46,,,,,,,99,1,6,7,5,1,1,1,0,11704,trackingspot.info,,,
9574738,88946371,5.32554E+12,1.35832E+19,7business-news.net,1,1,1/15/11,0:10:12,,,,,,,99,4,2,8,4,1,5,1,1,95660,bizzopheaven.com,,,
9575012,88946371,5.43167E+12,1.68334E+19,,5,2,1/26/11,16:51:03,,,,,,,99,4,2,8,4,1,5,1,1,95660,tvneto.com,,,
9575015,88946371,5.43167E+12,1.48421E+19,,1,1,1/26/11,16:51:11,,,,,,,99,4,2,8,4,1,5,1,1,95660,chan7reports.com,,,
9575013,88946371,5.43167E+12,4.13804E+18,,3,1,1/26/11,16:51:21,,,,,,,99,4,2,8,4,1,5,1,1,95660,msicourse.com,,,
9596230,88991383,5.35946E+12,1.00939E+19,ebay.com,3,0,1/20/11,20:36:23,,,,,,,99,4,4,6,3,1,5,1,1,86020,bigdeal.com,,,
9611743,89041005,5.37053E+12,4.83042E+17,,4,0,1/9/11,22:45:20,,,,,,,99,3,5,6,1,0,1,1,0,79556,profit-on-internet.com,,,
9611746,89041005,5.37053E+12,9.97548E+18,homejoblistings.com,1,1,1/9/11,22:45:28,,,,,,,99,3,5,6,1,0,1,1,0,79556,gmbtrack.com,,,
9611744,89041005,5.37053E+12,8.14521E+18,,1,1,1/9/11,22:45:30,,,,,,,99,3,5,6,1,0,1,1,0,79556,workfromhomeheaven.com,,,
9611742,89041005,5.37053E+12,1.04035E+19,,4,3,1/9/11,22:45:36,,,,,,,99,3,5,6,1,0,1,1,0,79556,home-online-jobs.org,,,
9619120,89078523,5.37815E+12,8.71341E+18,facebook.com,7,5,1/9/11,17:25:30,,,,,,,99,3,3,9,3,1,5,1,0,31903,facebook.com,,,
9619123,89078523,5.37815E+12,1.68334E+19,,1,1,1/9/11,17:25:31,,,,,,,99,3,3,9,3,1,5,1,0,31903,tvneto.com,,,
9619122,89078523,5.37815E+12,1.61336E+19,facebook.com,1,1,1/9/11,17:25:35,,,,,,,99,3,3,9,3,1,5,1,0,31903,consumerstrickweekly.com,,,
9619121,89078523,5.37815E+12,7.40539E+18,consumerstrickweekly.com,1,1,1/9/11,17:25:40,,,,,,,99,3,3,9,3,1,5,1,0,31903,trackingspot.info,,,
9619127,89078523,5.37815E+12,1.61336E+19,facebook.com,1,1,1/9/11,16:19:11,,,,,,,99,3,3,9,3,1,5,1,0,31903,consumerstrickweekly.com,,,
9619126,89078523,5.37815E+12,7.40539E+18,consumerstrickweekly.com,1,1,1/9/11,16:19:13,,,,,,,99,3,3,9,3,1,5,1,0,31903,trackingspot.info,,,
9673931,89173457,5.50403E+12,1.04035E+19,,2,0,1/3/11,20:31:39,,,,,,,99,2,6,6,3,1,1,1,0,54017,home-online-jobs.org,,,
9747076,89293630,5.28958E+12,8.08727E+18,,1,1,1/7/11,14:10:37,,,,,,,99,3,1,10,6,0,1,1,0,75040,dermatalskincare.com,,,
9757246,89303306,5.52132E+12,4.13804E+18,,2,1,1/19/11,18:23:56,,,,,,,99,3,3,3,1,1,2,1,0,36744,msicourse.com,,,
9772439,89348553,4.62723E+12,1.00939E+19,google.com,4,3,1/1/11,19:28:57,,,,,,,99,2,4,8,5,1,1,1,0,49426,bigdeal.com,,,
9805913,89396578,5.4478E+12,9.49555E+17,,6,0,1/6/11,8:25:51,,,,,,,99,4,5,11,4,1,5,1,0,95207,listentoyoutube.com,,,
9805915,89396578,5.4478E+12,1.12981E+19,,1,1,1/6/11,8:26:02,,,,,,,99,4,5,11,4,1,5,1,0,95207,ivaninsiderblog.com,,,
9805914,89396578,5.4478E+12,4.13804E+18,,1,1,1/6/11,8:26:07,,,,,,,99,4,5,11,4,1,5,1,0,95207,msicourse.com,,,
9822891,89431648,5.49075E+12,1.54915E+18,,1,1,1/5/11,5:58:20,,,,,,,99,3,5,2,6,1,2,1,0,77083,getleanspa.com,,,
9829342,89435225,5.54792E+12,1.43254E+19,,14,7,1/4/11,21:14:00,,,,,,,99,3,1,9,5,0,2,1,1,28405,eprofits.com,,,
9851484,89472152,5.47578E+12,4.61068E+18,pcsecurityshield.com,1,1,1/16/11,8:14:57,,,,,,,99,2,6,3,5,1,2,1,0,60607,appspot.com,,,
9851483,89472152,5.47578E+12,1.13854E+19,findstuff.com,1,0,1/16/11,8:15:04,,,,,,,99,2,6,3,5,1,2,1,0,60607,wikkit.org,,,
9851482,89472152,5.47578E+12,1.00939E+19,,2,0,1/16/11,8:15:06,,,,,,,99,2,6,3,5,1,2,1,0,60607,bigdeal.com,,,
9851484,89472152,5.47578E+12,4.61068E+18,pcsecurityshield.com,1,1,1/16/11,8:14:57,,,,,,,99,2,6,3,5,1,2,1,0,60607,appspot.com,,,
9851483,89472152,5.47578E+12,1.13854E+19,findstuff.com,1,0,1/16/11,8:15:04,,,,,,,99,2,6,3,5,1,2,1,0,60607,wikkit.org,,,
9895053,89518053,5.73529E+12,6.04578E+17,pocket-lint.com,1,1,1/17/11,23:56:58,,,,,,,99,1,2,7,7,1,1,1,0,2461,redirectingat.com,,,
9895052,89518053,5.73529E+12,1.00939E+19,pocket-lint.com,5,0,1/17/11,23:57:14,,,,,,,99,1,2,7,7,1,1,1,0,2461,bigdeal.com,,,
9901371,89549697,5.46778E+12,1.04035E+19,,17,54,1/9/11,15:41:01,,,,,,,99,1,4,3,5,1,2,1,0,10941,home-online-jobs.org,,,
9901386,89549697,5.46778E+12,1.04035E+19,,13,35,1/9/11,14:22:52,,,,,,,99,1,4,3,5,1,2,1,0,10941,home-online-jobs.org,,,
9901616,89549697,5.63737E+12,1.04035E+19,,1,1,1/13/11,14:02:10,,,,,,,99,1,4,3,5,1,2,1,0,10941,home-online-jobs.org,,,
9908739,89553281,5.53328E+12,1.29214E+19,,2,0,1/14/11,3:22:39,,,,,,,99,1,4,7,6,0,3,1,0,11001,fixya.com,,,
9908738,89553281,5.53328E+12,8.08727E+18,weeklyinform.com,1,1,1/14/11,3:22:52,,,,,,,99,1,4,7,6,0,3,1,0,11001,dermatalskincare.com,,,
9917372,89556255,5.4441E+12,1.13854E+19,ebay.com,1,0,1/21/11,23:51:24,,,,,,,99,3,5,6,4,1,2,1,0,77856,wikkit.org,,,
9917371,89556255,5.4441E+12,1.00939E+19,,2,0,1/21/11,23:51:26,,,,,,,99,3,5,6,4,1,2,1,0,77856,bigdeal.com,,,
9917372,89556255,5.4441E+12,1.13854E+19,ebay.com,1,0,1/21/11,23:51:24,,,,,,,99,3,5,6,4,1,2,1,0,77856,wikkit.org,,,
9924008,89559473,5.5699E+12,8.08727E+18,,1,1,1/19/11,5:31:47,,,,,,,99,3,3,8,5,1,1,1,0,70065,dermatalskincare.com,,,
9952215,89575710,5.41543E+12,1.00939E+19,google.com,2,0,1/8/11,23:04:29,,,,,,,99,3,6,2,2,1,2,1,0,34954,bigdeal.com,,,
9962382,89638270,5.63125E+12,1.04035E+19,,4,5,1/11/11,10:23:39,,,,,,,99,3,3,11,1,1,2,1,0,72206,home-online-jobs.org,,,
9975031,89648284,5.42986E+12,1.33102E+18,,1,1,1/8/11,15:20:49,,,,,,,99,3,6,10,6,1,2,1,0,30058,health8news.com,,,
9975030,89648284,5.42986E+12,1.01338E+19,health8news.com,1,1,1/8/11,15:20:55,,,,,,,99,3,6,10,6,1,2,1,0,30058,dlxm.net,,,
9995882,89687520,5.60681E+12,1.54915E+18,,12,7,1/4/11,4:40:18,,,,,,,99,4,4,7,6,1,1,1,1,89423,getleanspa.com,,,
10003615,89689652,5.60824E+12,3.46908E+18,facebook.com,1,1,1/4/11,18:28:38,,,,,,,99,3,2,11,6,1,1,1,0,22306,consumer-work-journal.com,,,
10003614,89689652,5.60824E+12,7.40539E+18,consumer-work-journal.com,1,1,1/4/11,18:28:43,,,,,,,99,3,2,11,6,1,1,1,0,22306,trackingspot.info,,,
10007574,89690511,5.62225E+12,1.00939E+19,pronto.com,3,0,1/10/11,23:29:16,,,,,,,99,4,5,6,5,1,1,1,0,85233,bigdeal.com,,,
10008606,89691333,5.57402E+12,8.08727E+18,,1,1,1/14/11,23:50:08,,,,,,,99,3,4,10,4,0,1,1,1,33436,dermatalskincare.com,,,
10014962,89696678,5.37543E+12,1.00939E+19,google.com,2,0,1/28/11,12:34:30,,,,,,,99,3,1,9,1,0,1,1,0,28607,bigdeal.com,,,
10019933,89702493,5.48535E+12,1.04035E+19,newsdaily7.com,3,1,1/21/11,20:32:08,,,,,,,99,4,2,9,5,1,5,1,1,97030,home-online-jobs.org,,,
10048270,89770594,5.51052E+12,1.04035E+19,,2,1,1/23/11,21:36:59,,,,,,,99,2,2,1,2,1,1,1,0,50659,home-online-jobs.org,,,
10048712,89770594,5.61385E+12,1.04035E+19,,3,11,1/24/11,21:19:15,,,,,,,99,2,2,1,2,1,1,1,0,50659,home-online-jobs.org,,,
10050632,89771452,5.52676E+12,8.08727E+18,weeklyinform.com,1,1,1/6/11,4:37:21,,,,,,,99,3,3,6,1,1,2,1,0,75061,dermatalskincare.com,,,
10068804,89776007,5.52183E+12,1.04035E+19,apnilook.net,1,1,1/20/11,3:51:36,,,,,,,99,1,2,6,2,1,1,1,0,11226,home-online-jobs.org,,,
10086937,89782266,5.59179E+12,6.21294E+18,new8reports.com,1,1,1/14/11,18:50:48,,,,,,,99,4,4,6,5,1,2,1,0,92821,homecashflowsolution.com,,,
10128153,89834375,5.40086E+12,1.66737E+19,,1,0,1/30/11,8:55:57,,,,,,,99,4,2,3,4,1,2,1,0,89108,new8reports.com,,,
10128152,89834375,5.40086E+12,6.21294E+18,,1,1,1/30/11,8:56:08,,,,,,,99,4,2,3,4,1,2,1,0,89108,homecashflowsolution.com,,,
10139152,89836700,5.67902E+12,1.00939E+19,google.com,3,0,1/11/11,18:47:23,,,,,,,99,1,1,4,4,0,1,1,0,15223,bigdeal.com,,,
10140092,89836739,5.63905E+12,1.12981E+19,,1,1,1/4/11,18:24:47,,,,,,,99,1,5,8,5,1,5,1,1,7506,ivaninsiderblog.com,,,
10140091,89836739,5.63905E+12,4.13804E+18,ivaninsiderblog.com,1,1,1/4/11,18:24:49,,,,,,,99,1,5,8,5,1,5,1,1,7506,msicourse.com,,,
10163590,89899350,5.54742E+12,8.08727E+18,,3,15,1/6/11,22:06:16,,,,,,,99,4,2,8,1,1,1,1,0,98557,dermatalskincare.com,,,
10163578,89899350,5.53075E+12,1.04035E+19,news11today.net,6,10,1/23/11,20:20:47,,,,,,,99,4,2,8,1,1,1,1,0,98557,home-online-jobs.org,,,
10255995,90012046,5.68973E+12,1.05842E+19,,1,1,1/10/11,7:35:17,,,,,,,99,4,2,9,4,1,5,1,1,95334,ebay.com,,,
10255994,90012046,5.68973E+12,1.54915E+18,,1,1,1/10/11,7:35:27,,,,,,,99,4,2,9,4,1,5,1,1,95334,getleanspa.com,,,
10256235,90012051,5.45283E+12,8.08727E+18,weeklyinform.com,1,1,1/7/11,22:43:45,,,,,,,99,4,3,11,6,0,1,1,0,92037,dermatalskincare.com,,,
10256718,90012051,5.74801E+12,8.08727E+18,weeklyinform.com,1,1,1/13/11,1:04:04,,,,,,,99,4,3,11,6,0,1,1,0,92037,dermatalskincare.com,,,
10267748,90014576,5.69181E+12,8.08727E+18,,1,1,1/10/11,15:05:48,,,,,,,99,1,6,6,5,1,1,1,0,4015,dermatalskincare.com,,,
10269614,90015927,5.57301E+12,1.04035E+19,news9today.org,1,1,1/20/11,21:59:14,,,,,,,99,2,1,3,1,0,1,1,0,64130,home-online-jobs.org,,,
10272563,90017294,4.75832E+12,8.39872E+18,,1,1,1/1/11,17:41:11,,,,,,,99,4,2,11,1,0,1,1,0,84319,lynxtrack.com,,,
10272562,90017294,4.75832E+12,1.00939E+19,,2,0,1/1/11,17:41:14,,,,,,,99,4,2,11,1,0,1,1,0,84319,bigdeal.com,,,
10277289,90018920,5.68307E+12,1.60649E+19,,4,5,1/4/11,16:35:04,,,,,,,99,3,5,5,3,1,1,1,0,31525,dlxtrack.com,,,
10277289,90018920,5.68307E+12,1.60649E+19,,4,5,1/4/11,16:35:04,,,,,,,99,3,5,5,3,1,1,1,0,31525,dlxtrack.com,,,
10277291,90018920,5.68307E+12,5.11074E+18,,1,4,1/4/11,16:35:05,,,,,,,99,3,5,5,3,1,1,1,0,31525,emediatrack.com,,,
10277290,90018920,5.68307E+12,1.62795E+19,,5,4,1/4/11,16:35:07,,,,,,,99,3,5,5,3,1,1,1,0,31525,southbeachjava.com,,,
10293409,90022898,5.67155E+12,6.21294E+18,,2,0,1/24/11,5:15:29,,,,,,,99,3,1,5,5,0,2,1,0,29680,homecashflowsolution.com,,,
10296003,90024135,5.85549E+12,6.21294E+18,,5,1,1/17/11,2:47:42,,,,,,,99,1,4,6,5,1,1,1,0,12027,homecashflowsolution.com,,,
10335311,90072541,5.76215E+12,1.00939E+19,doubleclick.net,1,1,1/13/11,23:41:36,,,,,,,99,2,3,7,3,1,2,1,0,68104,bigdeal.com,,,
10353052,90076053,5.63857E+12,1.54915E+18,,3,55,1/5/11,2:32:34,,,,,,,99,1,3,8,5,1,1,1,1,5753,getleanspa.com,,,
10400137,90129850,5.7398E+12,1.00939E+19,google.com,2,0,1/11/11,12:16:59,,,,,,,99,1,2,6,3,1,2,1,0,16242,bigdeal.com,,,
10404578,90130228,5.61582E+12,6.21294E+18,new8reports.com,7,11,1/16/11,23:38:56,,,,,,,99,2,5,9,5,1,2,1,0,60411,homecashflowsolution.com,,,
10410177,90131591,5.74083E+12,1.54915E+18,,1,1,1/11/11,13:00:36,,,,,,,99,1,3,9,3,1,1,1,0,3581,getleanspa.com,,,
10440205,90184678,5.58883E+12,6.21294E+18,,1,1,1/23/11,2:19:05,,,,,,,99,2,4,4,4,0,1,1,0,69130,homecashflowsolution.com,,,
10479576,90191810,5.46433E+12,1.00939E+19,google.com,1,1,1/30/11,20:47:33,,,,,,,99,2,4,6,4,1,1,1,1,6824,bigdeal.com,,,
10486848,90193695,5.57505E+12,8.39872E+18,,1,1,1/21/11,0:13:16,,,,,,,99,3,2,6,6,1,1,1,0,33066,lynxtrack.com,,,
10486847,90193695,5.57505E+12,1.00939E+19,,2,0,1/21/11,0:13:18,,,,,,,99,3,2,6,6,1,1,1,0,33066,bigdeal.com,,,
10492998,90195383,5.70574E+12,1.04035E+19,,1,1,1/19/11,7:06:23,,,,,,,99,4,6,5,3,1,2,1,1,92620,home-online-jobs.org,,,
10493018,90195383,5.70574E+12,3.20001E+18,,2,2,1/19/11,5:02:19,,,,,,,99,4,6,5,3,1,2,1,1,92620,botrack.com,,,
10493019,90195383,5.70574E+12,6.21294E+18,,2,0,1/19/11,5:02:21,,,,,,,99,4,6,5,3,1,2,1,1,92620,homecashflowsolution.com,,,
10493013,90195383,5.70574E+12,4.72577E+18,,5,11,1/19/11,4:59:26,,,,,,,99,4,6,5,3,1,2,1,1,92620,hotbar.com,,,
10493021,90195383,5.70574E+12,5.14043E+18,,1,1,1/19/11,4:59:34,,,,,,,99,4,6,5,3,1,2,1,1,92620,freelistbuilding.com,,,
10493020,90195383,5.70574E+12,1.04035E+19,,1,1,1/19/11,4:59:37,,,,,,,99,4,6,5,3,1,2,1,1,92620,home-online-jobs.org,,,
10505306,90238204,5.68787E+12,1.62795E+19,lifestyleherald.com,89,49,1/26/11,18:59:07,,,,,,,99,3,3,3,4,0,2,1,0,33617,southbeachjava.com,,,
10509078,90239002,5.5437E+12,8.08727E+18,,2,3,1/8/11,17:24:14,,,,,,,99,3,5,7,7,1,1,1,0,28078,dermatalskincare.com,,,
10530960,90244007,5.75828E+12,1.54915E+18,consumertipsonline.net,1,1,1/11/11,6:30:04,,,,,,,99,2,5,2,5,1,1,1,0,60532,getleanspa.com,,,
10570797,90297197,5.55583E+12,1.60649E+19,health8news.com,4,5,1/8/11,13:26:29,,,,,,,99,3,1,9,4,0,1,1,0,74063,dlxtrack.com,,,
10570797,90297197,5.55583E+12,1.60649E+19,health8news.com,4,5,1/8/11,13:26:29,,,,,,,99,3,1,9,4,0,1,1,0,74063,dlxtrack.com,,,
10570799,90297197,5.55583E+12,1.62795E+19,,10,5,1/8/11,13:26:33,,,,,,,99,3,1,9,4,0,1,1,0,74063,southbeachjava.com,,,
10570798,90297197,5.55583E+12,1.33102E+18,,2,11,1/8/11,13:20:41,,,,,,,99,3,1,9,4,0,1,1,0,74063,health8news.com,,,
10570800,90297197,5.55583E+12,1.01338E+19,health8news.com,2,0,1/8/11,13:20:48,,,,,,,99,3,1,9,4,0,1,1,0,74063,dlxm.net,,,
10593932,90304062,5.6324E+12,1.04035E+19,,1,1,1/9/11,23:04:21,,,,,,,99,3,2,4,6,1,2,1,0,77040,home-online-jobs.org,,,
10593931,90304062,5.6324E+12,1.35832E+19,la-sentinel.com,2,0,1/9/11,23:04:30,,,,,,,99,3,2,4,6,1,2,1,0,77040,bizzopheaven.com,,,
10593932,90304062,5.6324E+12,1.04035E+19,,1,1,1/9/11,23:04:21,,,,,,,99,3,2,4,6,1,2,1,0,77040,home-online-jobs.org,,,
10600664,90306944,5.68171E+12,8.08727E+18,weeklyinform.com,1,1,1/5/11,3:23:07,,,,,,,99,3,2,8,1,1,2,1,0,29570,dermatalskincare.com,,,
10634211,90360593,5.49472E+12,3.58429E+17,,1,1,1/30/11,1:56:51,,,,,,,99,4,5,8,2,1,5,1,1,92058,gamevance.net,,,
10634210,90360593,5.49472E+12,6.21294E+18,,3,0,1/30/11,1:57:11,,,,,,,99,4,5,8,2,1,5,1,1,92058,homecashflowsolution.com,,,
10697795,90439575,5.70175E+12,6.21294E+18,,1,1,1/27/11,17:09:52,,,,,,,99,2,1,10,6,0,1,1,0,45066,homecashflowsolution.com,,,
10699642,90439995,5.78366E+12,1.00939E+19,google.com,2,0,1/4/11,4:43:48,,,,,,,99,2,5,7,7,1,1,1,0,68118,bigdeal.com,,,
10699907,90440075,5.81831E+12,8.84369E+18,facebook.com,1,1,1/11/11,14:47:04,,,,,,,99,1,3,9,3,0,1,1,0,3570,weeklyinform.com,,,
10699906,90440075,5.81831E+12,8.08727E+18,weeklyinform.com,1,1,1/11/11,14:47:23,,,,,,,99,1,3,9,3,0,1,1,0,3570,dermatalskincare.com,,,
10707008,90441824,5.76844E+12,1.00939E+19,yahoo.com,2,0,1/25/11,1:28:17,,,,,,,99,3,2,4,4,1,2,1,0,21229,bigdeal.com,,,
10708489,90442391,5.69048E+12,2.43974E+18,lookpagefix.com,1,1,1/16/11,19:51:52,,,,,,,99,3,3,11,5,1,1,1,0,24179,healthylifestylereview.com,,,
10708488,90442391,5.69048E+12,1.01338E+19,healthylifestylereview.com,1,1,1/16/11,19:51:54,,,,,,,99,3,3,11,5,1,1,1,0,24179,dlxm.net,,,
10725052,90447494,5.95288E+12,1.47028E+19,,1,1,1/17/11,4:09:55,,,,,,,99,4,5,2,1,1,5,1,0,90220,onlinecareerjournal.com,,,
10725051,90447494,5.95288E+12,4.13804E+18,,1,0,1/17/11,4:10:03,,,,,,,99,4,5,2,1,1,5,1,0,90220,msicourse.com,,,
10734883,90451910,5.76679E+12,1.04035E+19,news-6-insider.com,2,0,1/24/11,13:40:57,,,,,,,99,3,3,10,1,1,2,1,0,75212,home-online-jobs.org,,,
10734885,90451910,5.76679E+12,1.35832E+19,jmp75.com,4,3,1/24/11,13:37:41,,,,,,,99,3,3,10,1,1,2,1,0,75212,bizzopheaven.com,,,
10751793,90456430,5.73605E+12,8.08727E+18,,1,1,1/5/11,4:00:02,,,,,,,99,3,2,9,6,1,2,1,0,33028,dermatalskincare.com,,,
10756090,90458376,5.75754E+12,4.13804E+18,,1,0,1/26/11,17:37:31,,,,,,,99,3,5,6,6,1,1,1,0,41040,msicourse.com,,,
10757330,90458744,5.60108E+12,1.64559E+19,,3,11,1/31/11,2:33:02,,,,,,,99,3,3,7,5,1,1,1,0,39208,brandnameprizes.com,,,
10757338,90458744,5.60108E+12,3.20001E+18,,1,0,1/31/11,2:33:04,,,,,,,99,3,3,7,5,1,1,1,0,39208,botrack.com,,,
10757327,90458744,5.60108E+12,6.21294E+18,,2,12,1/31/11,2:33:05,,,,,,,99,3,3,7,5,1,1,1,0,39208,homecashflowsolution.com,,,
10765603,90460019,5.81714E+12,1.33102E+18,buzzdock.com,1,1,1/3/11,18:21:27,,,,,,,99,1,2,11,6,1,2,1,0,6854,health8news.com,,,
10765602,90460019,5.81714E+12,1.01338E+19,health8news.com,1,1,1/3/11,18:21:32,,,,,,,99,1,2,11,6,1,2,1,0,6854,dlxm.net,,,
10791531,90467470,5.53929E+12,1.35832E+19,,2,0,1/30/11,15:59:13,,,,,,,99,4,2,8,2,0,1,1,0,84044,bizzopheaven.com,,,
10820351,90474065,5.81322E+12,1.54915E+18,consumertipsonline.net,2,1,1/10/11,10:33:01,,,,,,,99,1,2,3,5,1,1,1,0,2360,getleanspa.com,,,
10831602,90476983,5.67848E+12,6.21294E+18,,1,1,1/23/11,20:19:14,,,,,,,99,1,1,10,7,0,1,0,0,11050,homecashflowsolution.com,,,
10836801,90477920,5.72446E+12,1.00939E+19,,2,0,1/27/11,11:27:41,,,,,,,99,3,5,6,5,1,2,1,0,33168,bigdeal.com,,,
10850874,90481020,5.45692E+12,1.60649E+19,health8news.com,2,0,1/2/11,15:13:08,,,,,,,99,2,4,9,1,1,2,1,0,48212,dlxtrack.com,,,
10850876,90481020,5.45692E+12,1.33102E+18,,1,1,1/2/11,15:05:49,,,,,,,99,2,4,9,1,1,2,1,0,48212,health8news.com,,,
10850875,90481020,5.45692E+12,1.01338E+19,health8news.com,1,1,1/2/11,15:06:00,,,,,,,99,2,4,9,1,1,2,1,0,48212,dlxm.net,,,
10869189,90484558,5.8342E+12,7.22698E+18,,2,7,1/3/11,20:10:25,,,,,,,99,3,2,11,2,0,1,1,1,33015,zugo.com,,,
10869190,90484558,5.8342E+12,1.04035E+19,,5,6,1/3/11,20:10:34,,,,,,,99,3,2,11,2,0,1,1,1,33015,home-online-jobs.org,,,
10889712,90606736,5.63557E+12,1.00939E+19,google.com,1,1,1/22/11,6:02:47,,,,,,,99,4,3,11,1,1,1,1,0,43560,bigdeal.com,,,
10904605,90609773,5.77814E+12,1.00939E+19,google.com,3,0,1/26/11,5:43:16,,,,,,,99,2,2,7,6,1,1,1,0,60487,bigdeal.com,,,
10910760,90611574,5.72037E+12,1.54915E+18,,1,1,1/6/11,17:48:54,,,,,,,99,3,4,7,2,1,1,1,0,71201,getleanspa.com,,,
10910763,90611574,5.72037E+12,1.54915E+18,,1,1,1/6/11,17:10:33,,,,,,,99,3,4,7,2,1,1,1,0,71201,getleanspa.com,,,
10910766,90611574,5.72037E+12,1.54915E+18,,1,1,1/6/11,14:45:23,,,,,,,99,3,4,7,2,1,1,1,0,71201,getleanspa.com,,,
10910405,90611574,5.5554E+12,1.21434E+19,channel10newstv.com,2,6,1/30/11,23:05:10,,,,,,,99,3,4,7,2,1,1,1,0,71201,sobelabsdirect.com,,,
10921742,90613625,5.98329E+12,8.08727E+18,,1,1,1/17/11,20:17:07,,,,,,,99,2,4,7,5,0,1,1,0,67204,dermatalskincare.com,,,
10930708,90615799,5.69905E+12,4.13804E+18,,1,0,1/20/11,16:17:35,,,,,,,99,1,2,11,1,0,1,1,0,18847,msicourse.com,,,
10949219,90653175,5.98674E+12,6.86105E+18,facebook.com,1,1,1/17/11,0:29:31,,,,,,,99,1,3,6,4,1,1,1,0,4747,medisrv.com,,,
10949217,90653175,5.98674E+12,3.46908E+18,,1,2,1/17/11,0:29:33,,,,,,,99,1,3,6,4,1,1,1,0,4747,consumer-work-journal.com,,,
10949218,90653175,5.98674E+12,7.40539E+18,consumer-work-journal.com,1,1,1/17/11,0:29:46,,,,,,,99,1,3,6,4,1,1,1,0,4747,trackingspot.info,,,
10968384,90657702,5.62718E+12,4.13804E+18,,1,0,1/31/11,15:20:41,,,,,,,99,2,2,11,5,0,3,1,0,60077,msicourse.com,,,
